Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Collection	Population	FDR.PC	stars	Label
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC9	0.000834618531619879	2.13089969164823e-05	0.180803369629374	0.856521918120974	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.965710264623648	""	Allergic asthma / FinnGen
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC10	-0.0145457412836487	3.12924736357238e-05	-2.60025482707364	0.00931545572369483	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.109045628765604	""	Allergic asthma / FinnGen
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC11	-0.00658067888571222	2.87699716490525e-05	-1.22687687960174	0.219868869645882	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.505825492017694	""	Allergic asthma / FinnGen
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC12	-0.00589498425103501	2.44814535984409e-05	-1.19141770283661	0.233489646660676	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.880932591371455	""	Allergic asthma / FinnGen
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC13	-0.00755178420627656	2.41658486695029e-05	-1.5362027762864	0.124488655325142	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.611684997770451	""	Allergic asthma / FinnGen
ALLERG_ASTHMA_FinnGen_FinnGenR7_1	PC14	-0.0175422846674259	2.45570274180659e-05	-3.53995920092638	0.00040018889336009	FinnGen	ALLERG_ASTHMA	Allergic asthma (FinnGen)	IMD	FinnGen	European (Finnish)	0.0140179691318837	○	Allergic asthma / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC1	-0.000849653582948829	3.12916484184724e-05	-0.151889471904592	0.879274112150826	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.958770127769942	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC2	0.0125234383219167	3.4481700127072e-05	2.13269743136486	0.0329495547695883	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.161900281460446	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC3	-0.000770910731198138	3.73221623356791e-05	-0.126188765704326	0.899582503947447	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC4	0.00915618546452409	3.7138647500932e-05	1.50245522768504	0.13297958249128	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.697897852941448	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC5	-0.0439350704697708	3.20693071253839e-05	-7.7582994621235	8.60757141248011e-15	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	1.37032536886683e-13	●	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC6	0.00153948490682618	2.97076572732545e-05	0.282449774883611	0.777598653109206	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.942930414937875	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC7	-0.0056274232406959	3.21743760290605e-05	-0.992097860902519	0.321149789922842	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.906645984433886	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC8	0.0219257647912254	3.35805638484e-05	3.78364828318396	0.000154546178871255	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.00118287267674537	●	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC9	0.00279498493628416	2.66480242816509e-05	0.541435794667474	0.588207240832816	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.850109198757225	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC10	-0.0157008410401029	3.90064588620356e-05	-2.51393852855535	0.0119391242064109	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.127733036082253	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC11	0.0066565156742459	3.58650546824621e-05	1.11150446164417	0.266351270660579	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.551578357662594	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC12	-0.0036294210453615	3.05622531647875e-05	-0.656515023362041	0.511492804462402	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.935918430829126	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC13	-0.0144141869645868	3.01615174492083e-05	-2.62460261512868	0.00867501479663276	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.183777056309255	""	Allergic rhinitis / FinnGen
ALLERG_RHINITIS_FinnGen_FinnGenR7_1	PC14	-0.0154884007457654	3.0718978161297e-05	-2.79449408319885	0.00519809919912705	FinnGen	ALLERG_RHINITIS	Allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.0790480657898928	""	Allergic rhinitis / FinnGen
APOA_SinnottArmstrong_33462484_1	PC1	-0.000949230787285097	7.75463947200722e-07	-1.07793111923587	0.281064496625378	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.873710255722931	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC2	-0.000819946744888667	8.29130982999058e-07	-0.90048000537304	0.367864861172777	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.998957244616927	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC3	-0.00450238168260602	8.85434300795167e-07	-4.78480383889956	1.71154405161969e-06	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	9.01413200519703e-05	●	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC4	-0.000564322390206392	8.70374756832445e-07	-0.604886843246482	0.545254185660287	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.999401008130216	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC5	0.00101066793601506	7.77431880839004e-07	1.14624463142709	0.2516939455414	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.999712305508806	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC6	0.00182673640508732	7.09410580249752e-07	2.16883769737516	0.0300950081319221	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.279706546167276	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC7	-0.000301555302305524	7.6818392488076e-07	-0.344060140021961	0.730801058567483	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.999517393756059	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC8	-0.00445311768348682	8.05778147484053e-07	-4.96085381832403	7.01839959025176e-07	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	1.18811478777833e-05	●	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC9	0.00145464543960253	6.58753276017683e-07	1.79223830754856	0.0730948007693182	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.541358368197763	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC10	-0.00369075503112942	8.24679677285946e-07	-4.06417663067397	4.82023144379025e-05	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.00108799509731266	●	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC11	-0.00170960406382532	8.31042562853465e-07	-1.87535680137001	0.0607436538723518	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.553701767990284	""	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC12	0.00304445948693707	7.14300272672044e-07	3.60221633469396	0.000315515615538415	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	0.0249257336275348	○	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC13	-0.00485611880331353	6.90101286586669e-07	-5.84565101611768	5.04590923563142e-09	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	2.65751219743255e-07	●	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOA_SinnottArmstrong_33462484_1	PC14	-0.00507569844228666	7.69639444867744e-07	-5.78564993797188	7.22324980613452e-09	SinnottArmstrong	APOA	Apolipoprotein A	BMK	UKBB	Trans-ethnic	3.80424489789751e-07	●	Apolipoprotein A (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC1	0.00948688175736112	7.12286918977645e-07	11.2407684887039	2.57134112536468e-29	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	1.21881569342286e-26	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC2	0.00146450867538976	7.59718544862561e-07	1.68021781375811	0.0929149446472494	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.550521047034953	""	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC3	-0.00110804292223975	8.10240318329507e-07	-1.23097620729914	0.218331763128863	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.857443717182387	""	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC4	-0.000880677939602252	7.95603525276773e-07	-0.98734462962898	0.323473718745226	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.989203501195078	""	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC5	0.00461825090935982	7.0607960687449e-07	5.49605019277203	3.88392005196122e-08	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	1.53414842052468e-06	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC6	0.00352543075647447	6.48678123434116e-07	4.37721181920754	1.2020714037797e-05	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.000949636408985963	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC7	-0.00218686229831848	7.04883424416703e-07	-2.60473045744228	0.00919465624446764	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.181594460828236	""	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC8	0.00496878196318317	7.39029878641596e-07	5.77988158862642	7.47532198919137e-09	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	1.54056635777248e-07	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC9	0.00315770515620883	5.99585713143156e-07	4.07798795119711	4.54271201007839e-05	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.00239249499197462	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC10	-0.00511738815736508	7.52594279436054e-07	-5.89885747785575	3.66027225846533e-09	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	1.23926360750898e-07	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC11	-0.00314797166487583	7.56804053836708e-07	-3.61858759247146	0.000296215243464109	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.0200580036288554	○	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC12	0.00180972898420843	6.57447643016261e-07	2.23194226183812	0.0256187792255377	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.433689334032317	""	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC13	0.00273874544775032	6.28865510375991e-07	3.45360592143264	0.000553145032088002	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	0.0170432064519592	○	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
APOB_SinnottArmstrong_33462484_1	PC14	0.00408137385231026	7.05081317703198e-07	4.86056521009628	1.17051078390263e-06	SinnottArmstrong	APOB	Apolipoprotein B	BMK	UKBB	Trans-ethnic	4.26786239669113e-05	●	Apolipoprotein B (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC1	0.000962104434318127	7.12163247948872e-07	1.14007241450615	0.254256133359367	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.868039563327764	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC2	-0.0045451655945639	7.57906693386586e-07	-5.2208574965311	1.78096548841902e-07	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	7.73050197792263e-06	●	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC3	0.000974647445277604	8.10141272398076e-07	1.08284718009345	0.278876259991398	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.878431659199011	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC4	0.000261063644776433	7.95552038423879e-07	0.292692841316113	0.769756942192972	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.999401008130216	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC5	0.000985677072220633	7.04719619105116e-07	1.17415781610049	0.240331819044004	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.999712305508806	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC6	0.00115458060826847	6.43619633716221e-07	1.43916178079158	0.150104691142209	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.583193636077107	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC7	0.0060123040737842	7.04668277937335e-07	7.16223516218271	7.93721087650417e-13	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	5.37462565066139e-11	●	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC8	0.00481456685594603	7.38911809098558e-07	5.60093997107894	2.13192562155123e-08	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	4.21055310256368e-07	●	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC9	0.00161407583107937	5.99361819477689e-07	2.08487200333729	0.0370809206033817	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.380789105192781	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC10	0.00140442114501444	7.52520061615277e-07	1.61896820015014	0.105454105356737	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.617101801717202	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC11	-0.000325366857264033	7.56256958348904e-07	-0.374143858399581	0.708297290028731	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.999980033684787	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC12	-4.31023700611178e-05	6.57291939274046e-07	-0.0531645323574302	0.957600814709785	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.999883851268471	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC13	0.00510028535120538	6.28573410395067e-07	6.43304325930658	1.25074034883912e-10	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	9.61073705785932e-09	●	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
ASPAT_SinnottArmstrong_33462484_1	PC14	0.00167113526622905	7.05019162452225e-07	1.99026609023678	0.0465616313436684	SinnottArmstrong	ASPAT	Aspartate aminotransferase	BMK	UKBB	Trans-ethnic	0.504626138230548	""	Aspartate aminotransferase (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC1	-0.00466394771494908	7.1216481750566e-07	-5.52666850234882	3.26368794912394e-08	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	2.57831347980791e-06	●	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC2	0.00239908036329763	7.57933701567106e-07	2.75568255428055	0.00585698102600939	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.0842079291631765	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC3	0.000388527246632566	8.10167789069864e-07	0.431652235285125	0.665994187692783	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.998569723639387	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC4	-0.00193385233891141	7.95555923649131e-07	-2.16814315186793	0.0301477965095683	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.396572342445821	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC5	-0.00101099247471814	7.04904969537323e-07	-1.20415567502908	0.228529414337788	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.999712305508806	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC6	-0.00113340174502501	6.43680273343082e-07	-1.41269620057117	0.157745069208218	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.599919531537188	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC7	-0.00363515199199151	7.04680790008793e-07	-4.33038348607694	1.4884988970701e-05	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.00054272959785479	●	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC8	-0.00213499598668935	7.38959571255729e-07	-2.48362900824035	0.0130051217903524	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.0811108911661452	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC9	-0.0025767483012207	5.99422371699484e-07	-3.3281701761626	0.000874184489947311	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.0258977155146891	○	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC10	-0.00803004951135959	7.52509946785616e-07	-9.25682600443563	2.10599421852813e-20	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	1.99648251916467e-18	●	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC11	-0.00196571665109227	7.56267642097029e-07	-2.26038885343249	0.0237971276923531	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.314304095603764	""	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC12	0.00294995346841151	6.57327729479988e-07	3.6385151610441	0.000274214487766992	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.0249257336275348	○	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC13	-0.00271081428305274	6.28590306798308e-07	-3.41913245487249	0.000628211382644327	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.0170432064519592	○	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
AST2ALT_SinnottArmstrong_33462484_1	PC14	-0.00332799170793782	7.05037455018152e-07	-3.963475160837	7.38665524073866e-05	SinnottArmstrong	AST2ALT	AST to ALT ratio	BMK	UKBB	Trans-ethnic	0.00205957328477066	●	AST to ALT ratio (Trans-ethnic) / SinnottArmstrong
ASTAO_Ferreira_30929738_1	PC1	-0.00273289090133384	8.72984670436643e-06	-0.924951553075168	0.354991108540788	Ferreira	ASTAO	Adult-onset Asthma	IMD		European	0.759604630103407	""	Adult-onset Asthma (European) / Ferreira
ASTAO_Ferreira_30929738_1	PC2	0.0081262466941495	9.25819556257352e-06	2.67071058235222	0.00756908775340094	Ferreira	ASTAO	Adult-onset Asthma	IMD		European	0.0614795290990525	""	Adult-onset Asthma (European) / Ferreira
ASTAO_Ferreira_30929738_1	PC3	-0.00656594149959599	9.98348674519593e-06	-2.07804948915829	0.0377048012148298	Ferreira	ASTAO	Adult-onset Asthma	IMD		European	0.952487395824402	""	Adult-onset Asthma (European) / Ferreira
ASTAO_Ferreira_30929738_1	PC4	-0.00239191470832032	9.65780868904825e-06	-0.769673245295819	0.441493744530357	Ferreira	ASTAO	Adult-onset Asthma	IMD		European	0.967674939214719	""	Adult-onset Asthma (European) / Ferreira
ASTAO_Ferreira_30929738_1	PC5	-0.0582348188792749	8.59842459859971e-06	-19.8597275152901	9.08018743441687e-88	Ferreira	ASTAO	Adult-onset Asthma	IMD		European	1.80695729944896e-85	●	Adult-onset Asthma (European) / Ferreira
